OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1999-025CKC","FENGYUN 1C DEB","31877","PRC","95.76","99.00","625","485","SMALL","0","1999-05-10",""
"2007-032C","BREEZE-M R/B","31864","CIS","715.64","21.69","35397","4852","LARGE","0","2007-07-07",""
"2007-032B","BREEZE-M DEB (TANK)","31863","CIS","259.24","45.99","13803","377","LARGE","0","2007-07-07",""
"2007-032A","DIRECTV 10","31862","US","1464.34","0.10","36364","36311","LARGE","0","2007-07-07",""
"1999-025CKB","FENGYUN 1C DEB","31861","PRC","108.22","102.35","1514","776","SMALL","0","1999-05-10",""
"1999-025CJY","FENGYUN 1C DEB","31858","PRC","106.09","97.63","1318","773","SMALL","0","1999-05-10",""
"1999-025CJX","FENGYUN 1C DEB","31857","PRC","105.71","96.19","1258","797","SMALL","0","1999-05-10",""
"1999-025CJU","FENGYUN 1C DEB","31854","PRC","102.62","98.85","934","831","SMALL","0","1999-05-10",""
"1999-025CJT","FENGYUN 1C DEB","31853","PRC","102.76","99.01","920","858","SMALL","0","1999-05-10",""
"1999-025CJR","FENGYUN 1C DEB","31851","PRC","104.49","98.81","1129","812","SMALL","0","1999-05-10",""
"1999-025CJQ","FENGYUN 1C DEB","31850","PRC","93.05","98.56","462","386","SMALL","0","1999-05-10",""
"1999-025CJM","FENGYUN 1C DEB","31847","PRC","102.18","99.04","927","797","SMALL","0","1999-05-10",""
"1999-025CJJ","FENGYUN 1C DEB","31844","PRC","101.41","100.31","899","751","SMALL","0","1999-05-10",""
"1999-025CJH","FENGYUN 1C DEB","31843","PRC","107.88","99.28","1602","655","SMALL","0","1999-05-10",""
"1999-025CJF","FENGYUN 1C DEB","31841","PRC","102.55","98.42","1102","656","SMALL","0","1999-05-10",""
"1999-025CJE","FENGYUN 1C DEB","31840","PRC","103.37","99.10","989","847","SMALL","0","1999-05-10",""
"1999-025CJC","FENGYUN 1C DEB","31838","PRC","101.32","98.71","848","795","SMALL","0","1999-05-10",""
"1999-025CJB","FENGYUN 1C DEB","31837","PRC","97.04","98.09","681","553","SMALL","0","1999-05-10",""
"1999-025CJA","FENGYUN 1C DEB","31836","PRC","102.08","98.62","938","776","SMALL","0","1999-05-10",""
"1999-025CHZ","FENGYUN 1C DEB","31835","PRC","103.26","98.41","1005","821","SMALL","0","1999-05-10",""
"1999-025CHY","FENGYUN 1C DEB","31834","PRC","102.62","98.36","999","766","SMALL","0","1999-05-10",""
"1999-025CHX","FENGYUN 1C DEB","31833","PRC","106.60","98.20","1308","830","SMALL","0","1999-05-10",""
"1999-025CHW","FENGYUN 1C DEB","31832","PRC","103.07","97.80","1009","799","SMALL","0","1999-05-10",""
"1999-025CHV","FENGYUN 1C DEB","31831","PRC","102.43","97.86","967","781","SMALL","0","1999-05-10",""
"1999-025CHU","FENGYUN 1C DEB","31830","PRC","104.06","99.16","1087","814","SMALL","0","1999-05-10",""
"1999-025CHT","FENGYUN 1C DEB","31829","PRC","103.69","98.84","1056","810","SMALL","0","1999-05-10",""
"1999-025CHR","FENGYUN 1C DEB","31827","PRC","103.35","97.67","1013","821","SMALL","0","1999-05-10",""
"1999-025CHQ","FENGYUN 1C DEB","31826","PRC","101.45","98.63","916","738","SMALL","0","1999-05-10",""
"1999-025CHP","FENGYUN 1C DEB","31825","PRC","101.28","98.59","939","699","SMALL","0","1999-05-10",""
"1999-025CHM","FENGYUN 1C DEB","31823","PRC","98.11","99.50","691","646","SMALL","0","1999-05-10",""
"1999-025CHK","FENGYUN 1C DEB","31821","PRC","99.68","98.16","893","594","SMALL","0","1999-05-10",""
"1999-025CHJ","FENGYUN 1C DEB","31820","PRC","96.33","98.96","682","483","SMALL","0","1999-05-10",""
"1999-025CHH","FENGYUN 1C DEB","31819","PRC","100.68","98.48","854","727","SMALL","0","1999-05-10",""
"1999-025CHF","FENGYUN 1C DEB","31817","PRC","98.16","98.92","713","629","SMALL","0","1999-05-10",""
"1999-025CHE","FENGYUN 1C DEB","31816","PRC","103.27","98.98","1000","827","SMALL","0","1999-05-10",""
"1999-025CHD","FENGYUN 1C DEB","31815","PRC","102.11","98.78","901","816","SMALL","0","1999-05-10",""
"1999-025CHC","FENGYUN 1C DEB","31814","PRC","105.37","99.56","1181","843","SMALL","0","1999-05-10",""
"1999-025CHB","FENGYUN 1C DEB","31813","PRC","99.30","99.42","822","628","SMALL","0","1999-05-10",""
"1999-025CHA","FENGYUN 1C DEB","31812","PRC","102.68","98.80","932","839","SMALL","0","1999-05-10",""
"1999-025CGY","FENGYUN 1C DEB","31810","PRC","99.57","98.27","889","587","SMALL","0","1999-05-10",""
"1999-025CGW","FENGYUN 1C DEB","31808","PRC","98.57","99.20","718","662","SMALL","0","1999-05-10",""
"1999-025CGV","FENGYUN 1C DEB","31807","PRC","99.14","99.08","791","644","SMALL","0","1999-05-10",""
"1999-025CGU","FENGYUN 1C DEB","31806","PRC","105.59","97.74","1292","751","SMALL","0","1999-05-10",""
"1999-025CGT","FENGYUN 1C DEB","31805","PRC","102.56","98.37","1201","558","SMALL","0","1999-05-10",""
"1999-025CGS","FENGYUN 1C DEB","31804","PRC","101.94","98.28","950","751","SMALL","0","1999-05-10",""
"2007-031A","CHINASAT 6B","31800","PRC","1453.70","2.14","36174","36087","LARGE","0","2007-07-05",""
"2007-029F","SL-16 DEB","31799","CIS","105.38","70.94","1180","844","SMALL","0","2007-06-29",""
"2007-030A","SAR LUPE 2","31797","GER","","","","","","0","2007-07-02","NO ELEMENTS AVAILABLE"
"2007-029E","SL-16 DEB","31796","CIS","105.19","71.04","1162","845","SMALL","0","2007-06-29",""
"2007-029D","SL-16 DEB","31795","CIS","105.22","70.95","1170","839","SMALL","0","2007-06-29",""
"2007-029C","SL-16 DEB","31794","CIS","104.98","71.04","1143","844","SMALL","0","2007-06-29",""
"2007-029B","SL-16 R/B","31793","CIS","101.78","70.97","845","841","LARGE","0","2007-06-29",""
"2007-029A","COSMOS 2428","31792","CIS","101.92","70.94","855","843","LARGE","0","2007-06-29",""
"2007-028C","SL-24 DEB","31791","CIS","108.57","64.53","1775","546","LARGE","0","2007-06-28",""
"1999-025CGP","FENGYUN 1C DEB","31788","PRC","107.02","102.55","1436","741","SMALL","0","1999-05-10",""
"1999-025CGM","FENGYUN 1C DEB","31786","PRC","102.83","97.70","974","811","SMALL","0","1999-05-10",""
"1999-025CGJ","FENGYUN 1C DEB","31783","PRC","102.20","98.61","937","789","SMALL","0","1999-05-10",""
"1999-025CGH","FENGYUN 1C DEB","31782","PRC","100.25","98.91","827","713","SMALL","0","1999-05-10",""
"1999-025CGG","FENGYUN 1C DEB","31781","PRC","101.81","99.50","985","703","SMALL","0","1999-05-10",""
"1999-025CGF","FENGYUN 1C DEB","31780","PRC","97.96","99.29","766","556","SMALL","0","1999-05-10",""
"1999-025CGE","FENGYUN 1C DEB","31779","PRC","99.87","99.30","904","601","SMALL","0","1999-05-10",""
"1999-025CGD","FENGYUN 1C DEB","31778","PRC","102.82","99.29","926","859","SMALL","0","1999-05-10",""
"1999-025CGB","FENGYUN 1C DEB","31776","PRC","101.50","99.07","870","789","SMALL","0","1999-05-10",""
"1999-025CGA","FENGYUN 1C DEB","31775","PRC","102.88","99.03","934","856","SMALL","0","1999-05-10",""
"1999-025CFZ","FENGYUN 1C DEB","31774","PRC","101.63","98.78","880","791","SMALL","0","1999-05-10",""
"1999-025CFY","FENGYUN 1C DEB","31773","PRC","97.61","98.95","670","618","SMALL","0","1999-05-10",""
"1999-025CFX","FENGYUN 1C DEB","31772","PRC","101.98","98.47","950","755","SMALL","0","1999-05-10",""
"1999-025CFU","FENGYUN 1C DEB","31769","PRC","101.44","98.45","893","761","SMALL","0","1999-05-10",""
"1999-025CFT","FENGYUN 1C DEB","31768","PRC","97.34","99.03","650","613","SMALL","0","1999-05-10",""
"1999-025CFS","FENGYUN 1C DEB","31767","PRC","102.49","98.81","906","847","SMALL","0","1999-05-10",""
"1999-025CFR","FENGYUN 1C DEB","31766","PRC","102.47","98.82","930","821","SMALL","0","1999-05-10",""
"1999-025CFP","FENGYUN 1C DEB","31764","PRC","104.10","98.15","1141","764","SMALL","0","1999-05-10",""
"1999-025CFN","FENGYUN 1C DEB","31763","PRC","106.63","98.52","1477","664","SMALL","0","1999-05-10",""
"1999-025CFL","FENGYUN 1C DEB","31761","PRC","102.53","98.63","1219","537","SMALL","0","1999-05-10",""
"1999-025CFK","FENGYUN 1C DEB","31760","PRC","100.67","99.25","827","753","SMALL","0","1999-05-10",""
"1999-025CFH","FENGYUN 1C DEB","31758","PRC","99.68","98.06","962","524","SMALL","0","1999-05-10",""
"1999-025CFG","FENGYUN 1C DEB","31757","PRC","102.27","98.76","1023","710","SMALL","0","1999-05-10",""
"1999-025CFF","FENGYUN 1C DEB","31756","PRC","100.26","99.34","806","736","SMALL","0","1999-05-10",""
"1999-025CFE","FENGYUN 1C DEB","31755","PRC","102.25","98.79","1001","729","SMALL","0","1999-05-10",""
"1999-025CFD","FENGYUN 1C DEB","31754","PRC","99.80","99.05","785","713","SMALL","0","1999-05-10",""
"1999-025CFC","FENGYUN 1C DEB","31753","PRC","101.50","98.62","943","716","SMALL","0","1999-05-10",""
"1999-025CFB","FENGYUN 1C DEB","31752","PRC","103.33","98.97","1177","656","SMALL","0","1999-05-10",""
"1999-025CEV","FENGYUN 1C DEB","31746","PRC","97.22","98.59","640","611","SMALL","0","1999-05-10",""
"1999-025CEU","FENGYUN 1C DEB","31745","PRC","103.66","96.73","1267","596","SMALL","0","1999-05-10",""
"1999-025CET","FENGYUN 1C DEB","31744","PRC","101.57","99.30","1059","606","SMALL","0","1999-05-10",""
"1999-025CES","FENGYUN 1C DEB","31743","PRC","100.56","99.15","814","757","SMALL","0","1999-05-10",""
"1999-025CER","FENGYUN 1C DEB","31742","PRC","99.99","98.92","813","703","SMALL","0","1999-05-10",""
"1999-025CEQ","FENGYUN 1C DEB","31741","PRC","100.58","99.07","911","662","SMALL","0","1999-05-10",""
"1999-025CEP","FENGYUN 1C DEB","31740","PRC","99.83","99.82","768","733","SMALL","0","1999-05-10",""
"1999-025CEN","FENGYUN 1C DEB","31739","PRC","101.46","98.74","919","737","SMALL","0","1999-05-10",""
"1999-025CEM","FENGYUN 1C DEB","31738","PRC","103.94","99.35","1169","721","SMALL","0","1999-05-10",""
"1999-025CEL","FENGYUN 1C DEB","31737","PRC","98.00","97.91","767","559","SMALL","0","1999-05-10",""
"1999-025CEK","FENGYUN 1C DEB","31736","PRC","101.82","98.68","854","836","SMALL","0","1999-05-10",""
"1999-025CEJ","FENGYUN 1C DEB","31735","PRC","99.80","98.58","791","707","SMALL","0","1999-05-10",""
"1999-025CEH","FENGYUN 1C DEB","31734","PRC","100.76","98.50","868","720","SMALL","0","1999-05-10",""
"1999-025CEF","FENGYUN 1C DEB","31732","PRC","101.96","98.57","881","822","SMALL","0","1999-05-10",""
"1999-025CEE","FENGYUN 1C DEB","31731","PRC","99.92","99.30","763","747","SMALL","0","1999-05-10",""
"1999-025CEC","FENGYUN 1C DEB","31729","PRC","101.42","99.28","874","777","SMALL","0","1999-05-10",""
"1999-025CEA","FENGYUN 1C DEB","31727","PRC","100.13","98.86","789","740","SMALL","0","1999-05-10",""
"1999-025CDZ","FENGYUN 1C DEB","31726","PRC","102.17","98.75","1038","685","SMALL","0","1999-05-10",""
"1999-025CDY","FENGYUN 1C DEB","31725","PRC","112.55","99.18","1876","812","SMALL","0","1999-05-10",""
"1999-025CDX","FENGYUN 1C DEB","31724","PRC","99.22","97.85","827","616","SMALL","0","1999-05-10",""
"1999-025CDW","FENGYUN 1C DEB","31723","PRC","100.10","97.79","832","694","SMALL","0","1999-05-10",""
"1999-025CDU","FENGYUN 1C DEB","31721","PRC","104.81","99.79","1220","752","SMALL","0","1999-05-10",""
"1999-025CDT","FENGYUN 1C DEB","31720","PRC","97.76","99.05","719","584","SMALL","0","1999-05-10",""
"1999-025CDS","FENGYUN 1C DEB","31719","PRC","103.54","97.56","1067","784","SMALL","0","1999-05-10",""
"1999-025CDQ","FENGYUN 1C DEB","31717","PRC","102.46","96.93","1010","740","SMALL","0","1999-05-10",""
"1999-025CDP","FENGYUN 1C DEB","31716","PRC","102.56","98.55","973","787","SMALL","0","1999-05-10",""
"1999-025CDN","FENGYUN 1C DEB","31715","PRC","99.12","99.29","847","586","SMALL","0","1999-05-10",""
"1999-025CDM","FENGYUN 1C DEB","31714","PRC","96.00","99.03","583","551","SMALL","0","1999-05-10",""
"1999-025CDG","FENGYUN 1C DEB","31709","PRC","101.64","98.02","954","719","SMALL","0","1999-05-10",""
"2007-027C","USA 194 DEB","31708","US","107.38","63.38","1442","770","","0","2007-06-15",""
"1983-008K","OPS 0252 DEB","31707","US","","","","","","0","1983-02-09","NO LONGER ON ORBIT"
"1992-086R","USA 89 R/B DEB","31706","US","","","","","","0","1992-12-02","NO ELEMENTS AVAILABLE"
"1992-086Q","USA 89 R/B DEB","31705","US","","","","","","0","1992-12-02","NO LONGER ON ORBIT"
"1996-029Q","USA 119 DEB","31704","US","","","","","","0","1996-05-12","NO ELEMENTS AVAILABLE"
"1996-029P","USA 123 DEB","31703","US","","","","","","0","1996-05-12","NO LONGER ON ORBIT"
"2007-027B","ATLAS 5 CENTAUR R/B","31702","US","100.94","63.33","1177","429","","0","2007-06-15",""
"2007-027A","USA 194","31701","US","107.38","63.38","1438","773","","0","2007-06-15",""
"2007-026B","SL-24 R/B","31699","CIS","99.60","97.45","977","502","LARGE","0","2007-06-15",""
"2007-026A","TERRA SAR X","31698","GER","94.79","97.45","510","507","LARGE","0","2007-06-15",""
"1999-025CDE","FENGYUN 1C DEB","31696","PRC","103.60","97.81","1039","819","SMALL","0","1999-05-10",""
"1999-025CDD","FENGYUN 1C DEB","31695","PRC","97.59","98.26","762","524","SMALL","0","1999-05-10",""
"1999-025CDA","FENGYUN 1C DEB","31692","PRC","101.45","99.18","889","765","SMALL","0","1999-05-10",""
"1999-025CCZ","FENGYUN 1C DEB","31691","PRC","100.91","98.88","844","760","SMALL","0","1999-05-10",""
"1999-025CCW","FENGYUN 1C DEB","31688","PRC","102.68","98.95","939","832","SMALL","0","1999-05-10",""
"1999-025CCV","FENGYUN 1C DEB","31687","PRC","101.03","98.78","816","799","SMALL","0","1999-05-10",""
"1999-025CCU","FENGYUN 1C DEB","31686","PRC","97.74","98.14","845","455","SMALL","0","1999-05-10",""
"1999-025CCT","FENGYUN 1C DEB","31685","PRC","102.15","98.73","873","848","SMALL","0","1999-05-10",""
"1999-025CCS","FENGYUN 1C DEB","31684","PRC","101.98","98.96","894","810","SMALL","0","1999-05-10",""
"1999-025CCN","FENGYUN 1C DEB","31680","PRC","94.14","99.84","523","432","SMALL","0","1999-05-10",""
"1999-025CCL","FENGYUN 1C DEB","31678","PRC","99.02","98.80","893","530","SMALL","0","1999-05-10",""
"1999-025CCK","FENGYUN 1C DEB","31677","PRC","101.99","99.06","873","833","MEDIUM","0","1999-05-10",""
"1999-025CCJ","FENGYUN 1C DEB","31676","PRC","108.16","98.60","1453","830","SMALL","0","1999-05-10",""
"1999-025CCH","FENGYUN 1C DEB","31675","PRC","101.85","98.42","944","748","SMALL","0","1999-05-10",""
"1999-025CCG","FENGYUN 1C DEB","31674","PRC","99.11","98.92","735","698","SMALL","0","1999-05-10",""
"1999-025CCF","FENGYUN 1C DEB","31673","PRC","100.55","99.37","874","696","SMALL","0","1999-05-10",""
"1999-025CCE","FENGYUN 1C DEB","31672","PRC","99.15","98.96","792","644","SMALL","0","1999-05-10",""
"1999-025CCD","FENGYUN 1C DEB","31671","PRC","102.80","99.19","965","817","SMALL","0","1999-05-10",""
"1999-025CCC","FENGYUN 1C DEB","31670","PRC","105.51","98.42","1215","822","SMALL","0","1999-05-10",""
"1999-025CBZ","FENGYUN 1C DEB","31667","PRC","101.15","99.08","849","777","SMALL","0","1999-05-10",""
"1999-025CBY","FENGYUN 1C DEB","31666","PRC","96.69","98.66","618","583","SMALL","0","1999-05-10",""
"1999-025CBX","FENGYUN 1C DEB","31665","PRC","103.97","98.45","1082","810","SMALL","0","1999-05-10",""
"1999-025CBW","FENGYUN 1C DEB","31664","PRC","102.10","98.76","948","768","SMALL","0","1999-05-10",""
"1999-025CBV","FENGYUN 1C DEB","31663","PRC","97.51","98.84","773","506","SMALL","0","1999-05-10",""
"1999-025CBU","FENGYUN 1C DEB","31662","PRC","102.61","98.97","917","847","SMALL","0","1999-05-10",""
"1999-025CBT","FENGYUN 1C DEB","31661","PRC","100.98","98.85","845","765","SMALL","0","1999-05-10",""
"1999-025CBS","FENGYUN 1C DEB","31660","PRC","100.88","98.51","873","728","SMALL","0","1999-05-10",""
"1999-025CBQ","FENGYUN 1C DEB","31658","PRC","102.89","98.16","1048","742","SMALL","0","1999-05-10",""
"1999-025CBP","FENGYUN 1C DEB","31657","PRC","103.02","102.22","1009","794","SMALL","0","1999-05-10",""
"1999-025CBN","FENGYUN 1C DEB","31656","PRC","99.43","99.20","746","717","SMALL","0","1999-05-10",""
"1999-025CBM","FENGYUN 1C DEB","31655","PRC","105.52","99.29","1237","801","SMALL","0","1999-05-10",""
"1999-025CBF","FENGYUN 1C DEB","31649","PRC","105.17","98.18","1199","806","SMALL","0","1999-05-10",""
"1999-025CBE","FENGYUN 1C DEB","31648","PRC","101.66","102.79","869","805","SMALL","0","1999-05-10",""
"1999-025CBD","FENGYUN 1C DEB","31647","PRC","100.52","98.06","875","691","SMALL","0","1999-05-10",""
"1999-025CBC","FENGYUN 1C DEB","31646","PRC","101.82","98.69","869","820","SMALL","0","1999-05-10",""
"1999-025CBA","FENGYUN 1C DEB","31644","PRC","98.03","98.67","772","557","SMALL","0","1999-05-10",""
"1999-025CAZ","FENGYUN 1C DEB","31643","PRC","102.70","98.38","960","813","SMALL","0","1999-05-10",""
"1999-025CAY","FENGYUN 1C DEB","31642","PRC","100.45","98.50","866","694","SMALL","0","1999-05-10",""
"1999-025CAV","FENGYUN 1C DEB","31639","PRC","103.96","98.75","1063","828","SMALL","0","1999-05-10",""
"1999-025CAT","FENGYUN 1C DEB","31637","PRC","100.57","99.10","825","746","SMALL","0","1999-05-10",""
"1999-025CAR","FENGYUN 1C DEB","31635","PRC","100.44","99.42","817","741","SMALL","0","1999-05-10",""
"1999-025CAQ","FENGYUN 1C DEB","31634","PRC","103.25","99.36","978","846","SMALL","0","1999-05-10",""
"1999-025CAP","FENGYUN 1C DEB","31633","PRC","102.39","98.71","920","823","SMALL","0","1999-05-10",""
"1999-025CAM","FENGYUN 1C DEB","31631","PRC","97.24","99.35","663","590","SMALL","0","1999-05-10",""
"1999-025CAL","FENGYUN 1C DEB","31630","PRC","95.35","98.09","643","428","SMALL","0","1999-05-10",""
"1999-025CAK","FENGYUN 1C DEB","31629","PRC","101.74","102.13","920","762","SMALL","0","1999-05-10",""
"1999-025CAJ","FENGYUN 1C DEB","31628","PRC","103.81","102.27","1062","815","SMALL","0","1999-05-10",""
"1999-025CAH","FENGYUN 1C DEB","31627","PRC","100.27","98.52","807","736","SMALL","0","1999-05-10",""
"1999-025CAF","FENGYUN 1C DEB","31625","PRC","98.93","98.80","813","602","SMALL","0","1999-05-10",""
"1999-025CAD","FENGYUN 1C DEB","31623","PRC","104.15","97.63","1096","813","SMALL","0","1999-05-10",""
"1999-025CAC","FENGYUN 1C DEB","31622","PRC","100.13","98.81","777","752","SMALL","0","1999-05-10",""
"1999-025CAA","FENGYUN 1C DEB","31620","PRC","100.12","98.88","780","749","SMALL","0","1999-05-10",""
"1999-025BZZ","FENGYUN 1C DEB","31619","PRC","96.30","99.07","634","528","SMALL","0","1999-05-10",""
"1999-025BZY","FENGYUN 1C DEB","31618","PRC","101.32","99.45","935","708","SMALL","0","1999-05-10",""
"1999-025BZV","FENGYUN 1C DEB","31615","PRC","100.20","99.14","886","650","SMALL","0","1999-05-10",""
"1999-025BZU","FENGYUN 1C DEB","31614","PRC","94.83","98.96","524","496","SMALL","0","1999-05-10",""
"1999-025BZT","FENGYUN 1C DEB","31613","PRC","105.60","98.43","1277","768","SMALL","0","1999-05-10",""
"1999-025BZP","FENGYUN 1C DEB","31609","PRC","101.67","99.21","907","768","SMALL","0","1999-05-10",""
"1999-025BZN","FENGYUN 1C DEB","31608","PRC","96.82","98.38","706","507","SMALL","0","1999-05-10",""
"2007-023A","SKYMED 1","31598","IT","96.23","97.89","579","577","LARGE","0","2007-06-08",""
"1966-040AR","NIMBUS 2 DEB","31579","US","106.64","100.51","1105","1037","SMALL","0","1966-05-15",""
"2007-021A","EUTE 8A (SINOSAT 3)","31577","EUTE","1464.36","9.31","36390","36286","LARGE","0","2007-05-31",""
"2007-020F","GLOBALSTAR M071","31576","GLOB","118.20","52.00","1600","1600","LARGE","0","2007-05-29",""
"2007-020D","GLOBALSTAR M072","31574","GLOB","120.84","51.99","1720","1717","LARGE","0","2007-05-29",""
"2007-020C","GLOBALSTAR M069","31573","GLOB","117.70","52.00","1578","1577","LARGE","0","2007-05-29",""
"2007-020A","GLOBALSTAR M065","31571","GLOB","114.10","51.99","1423","1406","LARGE","0","2007-05-29",""
"1999-025BZM","FENGYUN 1C DEB","31570","PRC","100.94","102.57","905","702","SMALL","0","1999-05-10",""
"1999-025BZL","FENGYUN 1C DEB","31569","PRC","103.13","102.62","1035","779","SMALL","0","1999-05-10",""
"1999-025BZK","FENGYUN 1C DEB","31568","PRC","102.55","102.05","974","785","SMALL","0","1999-05-10",""
"1999-025BZJ","FENGYUN 1C DEB","31567","PRC","103.34","102.32","1051","782","SMALL","0","1999-05-10",""
"1999-025BZH","FENGYUN 1C DEB","31566","PRC","100.11","98.94","783","745","SMALL","0","1999-05-10",""
"1999-025BZG","FENGYUN 1C DEB","31565","PRC","99.95","100.72","792","721","SMALL","0","1999-05-10",""
"1999-025BZE","FENGYUN 1C DEB","31563","PRC","98.23","98.96","753","595","SMALL","0","1999-05-10",""
"1999-025BZD","FENGYUN 1C DEB","31562","PRC","99.82","99.26","791","709","SMALL","0","1999-05-10",""
"1999-025BZC","FENGYUN 1C DEB","31561","PRC","102.65","98.72","925","843","SMALL","0","1999-05-10",""
"1999-025BZB","FENGYUN 1C DEB","31560","PRC","101.32","98.58","909","733","SMALL","0","1999-05-10",""
"1999-025BZA","FENGYUN 1C DEB","31559","PRC","98.30","98.87","716","639","SMALL","0","1999-05-10",""
"1999-025BYZ","FENGYUN 1C DEB","31558","PRC","100.08","98.79","914","611","SMALL","0","1999-05-10",""
"1999-025BYY","FENGYUN 1C DEB","31557","PRC","99.96","98.28","880","633","SMALL","0","1999-05-10",""
